statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
04_13b20.2,04,amusements,part ii, video gaming,chapter 13b,-,subchapter b.1,-,-,-,13b20.2, (reserved).
04_13b20.3,04,amusements,part ii, video gaming,chapter 13b,-,subchapter b.1,-,-,-,13b20.3, fee.
04_13b20.4,04,amusements,part ii, video gaming,chapter 13b,-,subchapter b.1,-,-,-,13b20.4, multi-use gaming device tax.
04_13b20.5,04,amusements,part ii, video gaming,chapter 13b,-,subchapter b.1,-,-,-,13b20.5, multi-use gaming device local share assessment.
04_13b20.6,04,amusements,part ii, video gaming,chapter 13b,-,subchapter b.1,-,-,-,13b20.6, regulations.
04_13b20.7,04,amusements,part ii, video gaming,chapter 13b,-,subchapter b.1,-,-,-,13b20.7, construction.
04_13b21,04,amusements,part ii, video gaming,chapter 13b,-,subchapter c,-,-,-,13b21, situs of interactive gaming operations.
04_13b22,04,amusements,part ii, video gaming,chapter 13b,-,subchapter c,-,-,-,13b22, establishment of interactive gaming accounts.
04_13b23,04,amusements,part ii, video gaming,chapter 13b,-,subchapter c,-,-,-,13b23," interactive gaming account credits, debits, deposits and payments."
04_13b24,04,amusements,part ii, video gaming,chapter 13b,-,subchapter c,-,-,-,13b24, acceptance of wagers.
04_13b25,04,amusements,part ii, video gaming,chapter 13b,-,subchapter c,-,-,-,13b25, dormant interactive gaming accounts.
04_13b26,04,amusements,part ii, video gaming,chapter 13b,-,subchapter c,-,-,-,13b26, log-in procedure required.
04_13b27,04,amusements,part ii, video gaming,chapter 13b,-,subchapter c,-,-,-,13b27, information provided at login.
04_13b28,04,amusements,part ii, video gaming,chapter 13b,-,subchapter c,-,-,-,13b28, prohibitions.
04_13b29,04,amusements,part ii, video gaming,chapter 13b,-,subchapter c,-,-,-,13b29, commencement of interactive gaming operations.
04_13b31,04,amusements,part ii, video gaming,chapter 13b,-,subchapter d,-,-,-,13b31, responsibilities of interactive gaming certificate holder.
04_13b32,04,amusements,part ii, video gaming,chapter 13b,-,subchapter d,-,-,-,13b32," internal, administrative and accounting controls."
04_13b41,04,amusements,part ii, video gaming,chapter 13b,-,subchapter e,-,-,-,13b41, interactive games and interactive gaming devices and associated equipment testing
04_13b51,04,amusements,part ii, video gaming,chapter 13b,-,subchapter f,-,-,-,13b51, interactive gaming authorization fee.
04_13b52,04,amusements,part ii, video gaming,chapter 13b,-,subchapter f,-,-,-,13b52, interactive gaming tax.
04_13b53,04,amusements,part ii, video gaming,chapter 13b,-,subchapter f,-,-,-,13b53, local share assessment.
04_13b54,04,amusements,part ii, video gaming,chapter 13b,-,subchapter f,-,-,-,13b54, compulsive and problem gambling.
04_13b55,04,amusements,part ii, video gaming,chapter 13b,-,subchapter f,-,-,-,13b55, certificate holder deposits.
04_13b61,04,amusements,part ii, video gaming,chapter 13b,-,subchapter g,-,-,-,13b61, participation in interactive gaming outside commonwealth.
04_13b62,04,amusements,part ii, video gaming,chapter 13b,-,subchapter g,-,-,-,13b62, institutional investors.
04_13b63,04,amusements,part ii, video gaming,chapter 13b,-,subchapter g,-,-,-,13b63, internet cafes and prohibition.
04_13c01,04,amusements,part ii, video gaming,chapter 13c,-,subchapter a,-,-,-,13c01, definitions.
04_13c02,04,amusements,part ii, video gaming,chapter 13c,-,subchapter a,-,-,-,13c02, regulatory authority.
04_13c03,04,amusements,part ii, video gaming,chapter 13c,-,subchapter a,-,-,-,13c03, temporary sports wagering regulations.
04_13c04,04,amusements,part ii, video gaming,chapter 13c,-,subchapter a,-,-,-,13c04, unauthorized sports wagering.
04_13c11,04,amusements,part ii, video gaming,chapter 13c,-,subchapter b,-,-,-,13c11, authorization to conduct sports wagering.
04_13c12,04,amusements,part ii, video gaming,chapter 13c,-,subchapter b,-,-,-,13c12, petition requirements.
04_13c13,04,amusements,part ii, video gaming,chapter 13c,-,subchapter b,-,-,-,13c13, standard for review of petitions.
04_13c14,04,amusements,part ii, video gaming,chapter 13c,-,subchapter b,-,-,-,13c14, award of certificate.
04_13c15,04,amusements,part ii, video gaming,chapter 13c,-,subchapter b,-,-,-,13c15, sports wagering certificate.
04_13c16,04,amusements,part ii, video gaming,chapter 13c,-,subchapter b,-,-,-,13c16, sports wagering manufacturers.
04_13c21,04,amusements,part ii, video gaming,chapter 13c,-,subchapter c,-,-,-,13c21, authorized locations for operation.
04_13c22,04,amusements,part ii, video gaming,chapter 13c,-,subchapter c,-,-,-,13c22, commencement of sports wagering operations.
04_13c23,04,amusements,part ii, video gaming,chapter 13c,-,subchapter c,-,-,-,13c23, condition of continued operation.
04_13c24,04,amusements,part ii, video gaming,chapter 13c,-,subchapter c,-,-,-,13c24," principals, key employees and occupation permits."
04_13c25,04,amusements,part ii, video gaming,chapter 13c,-,subchapter c,-,-,-,13c25, application of clean indoor air act.
04_13c26,04,amusements,part ii, video gaming,chapter 13c,-,subchapter c,-,-,-,13c26, application of liquor code.
04_13c61,04,amusements,part ii, video gaming,chapter 13c,-,subchapter d,-,-,-,13c61, sports wagering authorization fee.
04_13c62,04,amusements,part ii, video gaming,chapter 13c,-,subchapter d,-,-,-,13c62, sports wagering tax.
04_13c63,04,amusements,part ii, video gaming,chapter 13c,-,subchapter d,-,-,-,13c63, local share assessment.
04_13c64,04,amusements,part ii, video gaming,chapter 13c,-,subchapter d,-,-,-,13c64, compulsive and problem gambling.
04_13c71,04,amusements,part ii, video gaming,chapter 13c,-,subchapter e,-,-,-,13c71, criminal activity.
04_13f01,04,amusements,part ii, video gaming,chapter 13f,-,subchapter a,-,-,-,13f01, legislative intent and purpose.
04_13f02,04,amusements,part ii, video gaming,chapter 13f,-,subchapter a,-,-,-,13f02, definitions.
04_13f05,04,amusements,part ii, video gaming,chapter 13f,-,subchapter b,-,-,-,13f05, authorization to conduct simulcasting.
04_13f06,04,amusements,part ii, video gaming,chapter 13f,-,subchapter b,-,-,-,13f06, regulations.
04_13f07,04,amusements,part ii, video gaming,chapter 13f,-,subchapter b,-,-,-,13f07, temporary regulations.
04_13f08,04,amusements,part ii, video gaming,chapter 13f,-,subchapter b,-,-,-,13f08, simulcast agreements.
04_13f11,04,amusements,part ii, video gaming,chapter 13f,-,subchapter c,-,-,-,13f11, application for permit and requirements.
04_13f12,04,amusements,part ii, video gaming,chapter 13f,-,subchapter c,-,-,-,13f12, casino simulcasting permit.
04_13f13,04,amusements,part ii, video gaming,chapter 13f,-,subchapter c,-,-,-,13f13, casino simulcasting facilities.
04_13f14,04,amusements,part ii, video gaming,chapter 13f,-,subchapter c,-,-,-,13f14," license, registration or permitting of employees required."
04_13f15,04,amusements,part ii, video gaming,chapter 13f,-,subchapter c,-,-,-,13f15, key employees and occupation permits.
04_13f31,04,amusements,part ii, video gaming,chapter 13f,-,subchapter d,-,-,-,13f31, conduct of casino simulcasting.
04_13f32,04,amusements,part ii, video gaming,chapter 13f,-,subchapter d,-,-,-,13f32, transmission of live races.
04_13f33,04,amusements,part ii, video gaming,chapter 13f,-,subchapter d,-,-,-,13f33, accounting controls and audit protocols.
04_13f34,04,amusements,part ii, video gaming,chapter 13f,-,subchapter d,-,-,-,13f34, condition of continued operation.
04_13f41,04,amusements,part ii, video gaming,chapter 13f,-,subchapter e,-,-,-,13f41, casino simulcasting authorization fee.
04_13f42,04,amusements,part ii, video gaming,chapter 13f,-,subchapter e,-,-,-,13f42, retention and distribution of money and pari-mutuel pools.
04_13f43,04,amusements,part ii, video gaming,chapter 13f,-,subchapter e,-,-,-,13f43, casino simulcasting taxes.
04_13f44,04,amusements,part ii, video gaming,chapter 13f,-,subchapter e,-,-,-,13f44, construction.
04_1401,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1401, slot machine licensee deposits.
04_1402,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1402, gross terminal revenue deductions.
04_1402.1,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1402.1, itemized budget reporting.
04_1403,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1403, establishment of state gaming fund and net slot machine revenue distribution.
04_1404,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1404, distributions from licensee's revenue receipts.
04_1405,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1405, pennsylvania race horse development trust fund.
04_1405.1,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1405.1, protection of funds.
04_1406,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1406, distributions from pennsylvania race horse development trust fund.
04_1407,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1407, pennsylvania gaming economic development and tourism fund.
04_1407.1,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1407.1, casino marketing and capital development account.
04_1408,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1408, transfers from state gaming fund.
04_1409,04,amusements,part ii, video gaming,chapter 14,-,-,-,-,-,1409, property tax relief fund.
04_1501,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1501, responsibility and authority of department.
04_1502,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1502, liens and suits for taxes.
04_1503,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1503, applicants to provide tax information.
04_1504,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1504, wagering on credit.
04_1505,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1505, no eminent domain authority.
04_1506,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1506, licensed facility zoning and land use appeals.
04_1507,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1507," inapplicability of keystone opportunity zone, keystone opportunity expansion zone"
04_1508,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1508, athletic event gaming.
04_1509,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1509, compulsive and problem gambling program.
04_1509.1,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1509.1, drug and alcohol treatment.
04_1510,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1510, labor hiring preferences.
04_1511,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1511, declaration of exemption from federal laws prohibiting slot machines.
04_1512,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1512, financial and employment interests.
04_1512.1,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1512.1, additional restrictions.
04_1513,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1513, political influence.
04_1514,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1514," regulation requiring exclusion, ejection or denial of access of certain persons."
04_1515,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1515, repeat offenders excludable from licensed gaming facility.
04_1516,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1516, list of persons self excluded from gaming activities.
04_1516.1,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1516.1, prosecutorial and adjudicatory functions.
04_1517,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1517, investigations and enforcement.
04_1517.1,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1517.1, (reserved).
04_1517.2,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1517.2, conduct of board employees.
04_1518,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1518, prohibited acts; penalties.
04_1518.1,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1518.1, report of suspicious transactions.
04_1518.2,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1518.2, additional authority.
04_1518.3,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1518.3, applicability of clean indoor air act.
04_1519,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1519, detention.
04_1520,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1520, automated teller machines.
04_1521,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1521, liquor licenses at licensed facilities.
04_1522,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1522, interception of oral communications.
04_1523,04,amusements,part ii, video gaming,chapter 15,-,-,-,-,-,1523, electronic funds transfer terminals.
04_1601,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1601, gaming junkets authorized.
04_1602,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1602, gaming junket enterprise license.
04_1603,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1603, classification system.
04_1604,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1604, gaming junket representatives.
04_1605,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1605, junket agreements.
04_1606,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1606, conduct of junket.
04_1607,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1607, violation of terms.
04_1608,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1608, records.
04_1609,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1609, report.
04_1610,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1610, gaming junket arrangement.
04_1611,04,amusements,part ii, video gaming,chapter 16,-,-,-,-,-,1611, prohibitions.
04_1701,04,amusements,part ii, video gaming,chapter 17,-,-,-,-,-,1701, curriculum.
04_1701.1,04,amusements,part ii, video gaming,chapter 17,-,-,-,-,-,1701.1, (reserved).
04_1702,04,amusements,part ii, video gaming,chapter 17,-,-,-,-,-,1702, gaming school gaming equipment.
04_1801,04,amusements,part ii, video gaming,chapter 18,-,-,-,-,-,1801, duty to provide.
04_1802,04,amusements,part ii, video gaming,chapter 18,-,-,-,-,-,1802, submission of fingerprints and photographs.
04_1803,04,amusements,part ii, video gaming,chapter 18,-,-,-,-,-,1803, commission exemption.
